,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_for_years
3646,103857445,within a day,0.6,0.2,f,speer,3,t,t,speer,denver,80203,Denver,39.72449,-104.97876000000001,t,apartment,entire home/apt,2,1.0,0.0,1.0,real bed,47.0,,1450.0,0.0,2,50.0,180,365,180,180,365,365,180.0,365.0,0,0,0,271,0,0,,,,,,,,,,t,f,strict_14_with_grace_period,f,f,1,1,0,0,,3.621917808219178
3647,44089734,within a few hours,1.0,0.96,f,speer,0,t,t,speer,denver,80218,Denver,39.71772,-104.9733,t,guest suite,entire home/apt,5,1.0,2.0,3.0,real bed,110.0,,0.0,75.0,3,25.0,2,1125,2,2,1125,1125,2.0,1125.0,3,13,13,98,5,5,0.4054794520547945,0.2876712328767123,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,1,0,0,1.01,4.7972602739726025
3648,114093291,within an hour,1.0,0.67,f,lodo,0,t,f,union station,denver,80202,Denver,39.75489,-105.00371000000001,t,loft,entire home/apt,5,2.0,2.0,2.0,real bed,135.0,,100.0,155.0,1,0.0,30,365,30,30,365,365,30.0,365.0,0,27,57,332,2,2,0.2465753424657534,0.1178082191780822,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.66,3.4136986301369863
3649,9834932,within an hour,1.0,0.99,t,barnum west,27,t,f,jefferson park,denver,80211,Denver,39.752790000000005,-105.02197,t,house,entire home/apt,6,2.0,3.0,3.0,real bed,239.0,,150.0,89.0,4,15.0,2,1125,2,3,1125,1125,2.2,1125.0,0,0,0,76,7,7,0.42191780821917807,0.2876712328767123,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,8,7,1,0,1.35,6.64931506849315
3650,320280971,within an hour,0.99,1.0,f,,27,t,f,villa park,denver,80204,Denver,39.733290000000004,-105.04422,f,house,entire home/apt,6,1.0,2.0,2.0,real bed,85.0,,200.0,59.0,1,12.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,2,2,0.4931506849315068,0.024657534246575342,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,16,1,15,0,0.33,0.5178082191780822
3651,131158712,within an hour,1.0,0.94,f,five points,4,t,f,five points,denver,80205,Denver,39.75602,-104.99176999999999,t,loft,private room,2,1.0,1.0,1.0,real bed,65.0,,2000.0,99.0,2,5.0,30,1125,30,30,1125,1125,30.0,1125.0,22,44,62,333,0,0,,,,,,,,,,t,t,strict_14_with_grace_period,f,f,5,3,2,0,,3.1123287671232878
3652,64313326,within a few hours,1.0,0.43,f,city park west,0,t,t,city park west,denver,80206,Denver,39.746340000000004,-104.96229,t,townhouse,private room,2,1.5,1.0,1.0,real bed,38.0,,0.0,50.0,1,0.0,1,5,1,1,5,5,1.0,5.0,30,60,89,89,1,1,0.3150684931506849,0.3150684931506849,100.0,10.0,10.0,10.0,10.0,10.0,8.0,t,f,moderate,f,f,1,0,1,0,0.26,4.2684931506849315
3653,318101843,,,1.0,f,goldsmith,1,t,f,goldsmith,denver,80222,Denver,39.67288,-104.91458999999999,t,condominium,private room,4,1.0,1.0,3.0,real bed,100.0,,,125.0,2,15.0,30,360,30,30,360,360,30.0,360.0,29,59,89,364,1,1,0.410958904109589,0.410958904109589,,,,,,,,t,t,strict_14_with_grace_period,f,f,1,0,1,0,0.2,0.536986301369863
3654,38783799,,,,f,bear valley,0,t,t,bear valley,denver,80227,Denver,39.661590000000004,-105.07186999999999,t,house,private room,2,1.0,1.0,1.0,real bed,54.0,,0.0,5.0,2,15.0,1,3,1,1,3,3,1.0,3.0,8,20,30,110,0,0,,,,,,,,,,t,t,flexible,f,f,1,0,1,0,,4.956164383561644
3655,13039912,,,0.91,f,jefferson park,1,t,t,jefferson park,denver,80211,Denver,39.75573,-105.0225,t,apartment,entire home/apt,2,1.0,1.0,1.0,real bed,88.0,,,80.0,1,20.0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,4,4,0.4383561643835616,0.29863013698630136,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,1,1,0,0,0.75,6.304109589041096
3656,22013506,within an hour,1.0,0.96,f,sunnyside,1,t,t,sunnyside,denver,80211,Denver,39.778,-105.01057,t,guest suite,entire home/apt,4,1.0,1.0,1.0,real bed,70.0,,,50.0,1,0.0,1,1125,1,14,1125,1125,2.3,1125.0,0,27,48,48,6,6,0.4602739726027397,0.1643835616438356,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,1.07,5.747945205479452
3657,100700623,within an hour,1.0,1.0,f,cheesman park,7,t,f,cheesman park,denver,80218,Denver,39.73806,-104.96387,t,house,entire home/apt,16,2.5,4.0,9.0,real bed,450.0,,0.0,200.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,10,36,66,339,7,7,0.40821917808219177,0.2876712328767123,86.0,8.0,9.0,10.0,8.0,9.0,9.0,t,t,moderate,f,f,9,2,7,0,1.4,3.6876712328767125
3658,284283702,within an hour,1.0,1.0,f,west colfax,1,t,f,west colfax,denver,80204,Denver,39.73789,-105.04845,t,house,entire home/apt,4,1.0,2.0,3.0,real bed,55.0,,1000.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,1,1,1,243,1,1,0.07945205479452055,0.07945205479452055,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,3,3,0,0,1.0,0.8904109589041096
3659,323410738,,,1.0,f,whittier,0,t,f,whittier,denver,80205,Denver,39.75176,-104.97238,t,house,private room,2,1.0,1.0,1.0,real bed,90.0,,,,1,0.0,4,60,4,4,1125,1125,4.0,1125.0,0,27,56,56,1,1,0.44931506849315067,0.44931506849315067,,,,,,,,t,f,moderate,f,f,1,0,1,0,0.18,0.4931506849315068
3660,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.7872,-104.89476,t,condominium,entire home/apt,3,1.0,1.0,2.0,real bed,183.0,,,0.0,3,0.0,2,14,2,4,2,14,2.0,13.7,28,58,88,342,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3661,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.78525,-104.89358999999999,t,serviced apartment,entire home/apt,3,1.0,0.0,2.0,real bed,174.0,,,0.0,3,0.0,2,14,2,14,2,14,2.4,13.6,17,47,73,324,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3662,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.78498,-104.89331000000001,t,serviced apartment,entire home/apt,3,1.0,0.0,2.0,real bed,159.0,,,0.0,3,0.0,2,14,2,14,2,14,2.4,13.8,28,58,88,339,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3663,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.78523,-104.89538999999999,t,condominium,entire home/apt,6,2.0,2.0,3.0,real bed,307.0,,,0.0,6,0.0,2,14,2,14,2,14,2.6,13.7,27,57,87,321,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3664,313625601,within a few hours,1.0,1.0,f,gateway / green valley ranch,3,t,f,gateway - green valley ranch,denver,80239,Denver,39.78175,-104.80641,t,house,private room,1,0.5,1.0,1.0,real bed,43.0,,,,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,180,1,1,0.40273972602739727,0.40273972602739727,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,3,0,3,0,0.2,0.5780821917808219
3665,313625601,within a few hours,1.0,1.0,f,gateway / green valley ranch,3,t,f,gateway - green valley ranch,denver,80239,Denver,39.77989,-104.80525,t,house,private room,1,1.0,1.0,1.0,real bed,45.0,,,,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,30,60,90,180,10,10,0.4383561643835616,0.019178082191780823,96.0,10.0,10.0,10.0,10.0,10.0,9.0,t,t,flexible,f,f,3,0,3,0,1.86,0.5780821917808219
3666,204321987,within an hour,1.0,1.0,f,stapleton,0,t,f,stapleton,denver,80238,Denver,39.75978,-104.89612,t,house,entire home/apt,8,3.5,5.0,5.0,real bed,165.0,,,,1,0.0,29,1125,29,29,1125,1125,29.0,1125.0,12,42,72,347,1,1,0.3150684931506849,0.3150684931506849,,,,,,,,t,t,moderate,f,f,2,2,0,0,0.26,1.9397260273972603
3667,175574066,within an hour,1.0,1.0,t,,1,t,t,sloan lake,denver,80212,Denver,39.75506,-105.04906000000001,t,guesthouse,entire home/apt,2,1.0,0.0,1.0,real bed,53.0,,,35.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,8,26,49,138,34,34,0.4602739726027397,0.0027397260273972603,95.0,9.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,1,0,0,6.04,2.33972602739726
3668,316516171,within an hour,1.0,0.78,f,northeast park hill,3,t,f,northeast park hill,denver,80207,Denver,39.763290000000005,-104.92151000000001,t,house,entire home/apt,4,1.0,2.0,2.0,real bed,80.0,,100.0,100.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,5,35,64,64,0,0,,,,,,,,,,t,f,moderate,f,f,1,1,0,0,,0.5506849315068493
3669,261774896,within an hour,1.0,0.99,t,lodo,39,t,f,union station,denver,80202,Denver,39.75465,-105.00215,t,apartment,entire home/apt,4,2.0,2.0,2.0,real bed,250.0,,0.0,85.0,1,0.0,1,45,1,2,45,45,1.0,45.0,0,0,0,0,0,0,,,,,,,,,,t,f,flexible,f,f,37,37,0,0,,1.126027397260274
3670,219506731,within an hour,1.0,1.0,f,gateway / green valley ranch,7,t,t,gateway - green valley ranch,denver,80249,Denver,39.77678,-104.76956,t,house,private room,1,1.5,1.0,1.0,real bed,35.0,,,25.0,1,0.0,7,365,7,7,365,365,7.0,365.0,0,5,35,310,3,3,0.4684931506849315,0.40821917808219177,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,8,0,8,0,0.52,1.726027397260274
3671,324589075,,,1.0,f,gateway / green valley ranch,0,t,f,gateway - green valley ranch,denver,80249,Denver,39.79484,-104.74604000000001,t,townhouse,entire home/apt,14,2.5,4.0,8.0,real bed,195.0,,1000.0,95.0,1,20.0,1,120,1,1,120,120,1.0,120.0,0,0,0,0,1,1,0.3095890410958904,0.3095890410958904,100.0,10.0,10.0,10.0,10.0,10.0,8.0,t,f,flexible,f,f,1,1,0,0,0.26,0.4794520547945205
3672,52273751,within an hour,1.0,1.0,f,lincoln park,0,t,f,lincoln park,denver,80204,Denver,39.73256,-105.00113999999999,t,house,entire home/apt,6,2.5,2.0,2.0,real bed,150.0,,500.0,120.0,1,0.0,1,28,1,2,1125,1125,1.3,1125.0,9,27,52,150,1,1,0.019178082191780823,0.019178082191780823,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,1,1,0,0,1.0,4.512328767123288
3673,100700623,within an hour,1.0,1.0,f,cheesman park,7,t,f,cheesman park,denver,80218,Denver,39.739979999999996,-104.96458,t,house,private room,4,1.5,1.0,2.0,real bed,200.0,,,55.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,11,37,67,339,5,5,0.4273972602739726,0.26301369863013696,88.0,10.0,10.0,10.0,9.0,10.0,9.0,t,t,moderate,f,f,9,2,7,0,0.96,3.6904109589041094
3674,57512193,within a day,0.8,1.0,f,west colfax,0,t,t,elyria swansea,denver,80216,Denver,39.78233,-104.96552,t,house,entire home/apt,12,2.5,4.0,4.0,real bed,219.0,,500.0,149.0,1,0.0,30,1000,30,30,1125,1125,30.0,1125.0,30,60,90,365,0,0,,,,,,,,,,t,t,moderate,f,f,2,2,0,0,,4.4
3675,100700623,within an hour,1.0,1.0,f,cheesman park,7,t,f,cheesman park,denver,80218,Denver,39.738490000000006,-104.9645,t,house,private room,2,1.5,1.0,1.0,real bed,150.0,,,40.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,11,37,67,339,7,7,0.4383561643835616,0.021917808219178082,97.0,10.0,9.0,9.0,10.0,10.0,10.0,t,t,moderate,f,f,9,2,7,0,1.3,3.6904109589041094
3676,229095817,within an hour,0.98,0.95,f,cory - merrill,442,t,f,cole,denver,80205,Denver,39.76551,-104.96316999999999,t,guest suite,entire home/apt,6,1.0,2.0,3.0,real bed,94.0,,0.0,60.0,1,0.0,3,29,2,3,1125,1125,2.9,1125.0,7,30,59,59,7,7,0.42191780821917807,0.29315068493150687,86.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,118,117,1,0,1.35,1.5698630136986302
3677,229095817,within an hour,0.98,0.95,f,cory - merrill,442,t,f,highland,denver,80211,Denver,39.76429,-105.00347,t,guest suite,entire home/apt,6,1.0,2.0,3.0,real bed,122.0,,0.0,65.0,1,0.0,3,30,2,3,1125,1125,2.9,1125.0,6,23,44,44,10,10,0.410958904109589,0.1095890410958904,98.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,flexible,f,f,118,117,1,0,1.99,1.5698630136986302
3678,229095817,within an hour,0.98,0.95,f,cory - merrill,442,t,f,washington park west,denver,80209,Denver,39.702329999999996,-104.97426999999999,t,guest suite,entire home/apt,6,1.0,2.0,2.0,real bed,69.0,,0.0,60.0,1,0.0,3,30,2,3,30,30,2.9,30.0,18,48,77,77,14,14,0.40821917808219177,0.0410958904109589,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,118,117,1,0,2.8,1.5698630136986302
3679,17912902,within an hour,1.0,0.82,f,northwest,1,t,t,west highland,denver,80212,Denver,39.76043,-105.03798,t,guest suite,entire home/apt,7,1.0,2.0,3.0,real bed,135.0,,0.0,90.0,6,30.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,23,112,4,4,0.3150684931506849,0.2684931506849315,80.0,8.0,10.0,10.0,8.0,9.0,9.0,t,f,moderate,f,f,1,1,0,0,1.03,5.975342465753425
3680,92467932,,,1.0,f,south,0,t,f,university hills,denver,80222,Denver,39.67342,-104.93482,t,house,private room,2,1.0,1.0,1.0,real bed,30.0,,0.0,25.0,1,5.0,2,7,2,2,1125,1125,2.0,1125.0,0,0,0,0,8,8,0.4575342465753425,0.26575342465753427,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,1,0,1,0,1.43,3.8328767123287673
3681,13741887,within a few hours,1.0,0.78,f,barnum west,1,t,f,barnum west,denver,80219,Denver,39.72012,-105.05028999999999,t,farm stay,entire home/apt,2,1.0,1.0,1.0,real bed,69.0,,,25.0,1,0.0,1,100,1,1,1125,1125,1.0,1125.0,0,27,57,146,3,3,0.3424657534246575,0.27123287671232876,100.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f,moderate,f,f,1,1,0,0,0.71,6.252054794520548
3682,9420215,within an hour,1.0,0.83,f,highland,2,t,f,highland,denver,80211,Denver,39.766020000000005,-105.01499,t,townhouse,entire home/apt,4,2.5,2.0,2.0,real bed,67.0,,0.0,100.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,5,5,5,5,1,1,0.36164383561643837,0.36164383561643837,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,1,1,0,0,0.23,6.712328767123288
3683,258069760,within an hour,1.0,1.0,f,five points,0,t,f,five points,denver,80205,Denver,39.75943,-104.98738999999999,t,apartment,entire home/apt,4,1.0,1.0,1.0,real bed,89.0,,0.0,50.0,3,20.0,1,20,1,1,1125,1125,1.0,1125.0,4,9,9,9,4,4,0.34794520547945207,0.021917808219178082,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.94,1.180821917808219
3684,100700623,within an hour,1.0,1.0,f,cheesman park,7,t,f,cheesman park,denver,80218,Denver,39.73881,-104.96566000000001,t,house,private room,2,1.5,1.0,1.0,real bed,140.0,,,35.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,11,37,67,340,10,10,0.4438356164383562,0.2410958904109589,88.0,9.0,9.0,9.0,9.0,10.0,9.0,t,t,moderate,f,f,9,2,7,0,1.84,3.6904109589041094
3685,128725517,within an hour,1.0,0.99,f,washington park west,7,t,f,washington park west,denver,80209,Denver,39.7076,-104.9819,t,house,private room,2,1.5,1.0,1.0,real bed,500.0,,0.0,18.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,6,36,66,66,8,8,0.46301369863013697,0.0410958904109589,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,3,1,2,0,1.41,3.158904109589041
3686,325619659,within a few hours,1.0,0.98,t,barnum,0,t,t,barnum,denver,80219,Denver,39.71293,-105.02982,t,house,entire home/apt,6,1.0,2.0,2.0,real bed,130.0,,250.0,10.0,4,10.0,1,120,1,1,120,120,1.0,120.0,5,22,22,201,28,28,0.4246575342465753,0.0136986301369863,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,1,1,0,0,5.38,0.473972602739726
3687,229095817,within an hour,0.98,0.95,f,cory - merrill,442,t,f,skyland,denver,80205,Denver,39.7578,-104.95681,t,guest suite,entire home/apt,4,1.0,1.0,2.0,real bed,56.0,,0.0,50.0,1,0.0,3,30,2,3,1125,1125,2.9,1125.0,5,18,47,47,12,12,0.42191780821917807,0.01643835616438356,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,118,117,1,0,2.32,1.5698630136986302
3688,229095817,within an hour,0.98,0.95,f,cory - merrill,442,t,f,capitol hill,denver,80203,Denver,39.72759,-104.98553999999999,t,guest suite,entire home/apt,4,1.0,2.0,2.0,real bed,82.0,,0.0,50.0,1,0.0,3,30,2,3,1125,1125,2.9,1125.0,18,48,77,77,18,18,0.4438356164383562,0.038356164383561646,97.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,118,117,1,0,3.31,1.5698630136986302
3689,261774896,within an hour,1.0,0.99,t,lodo,39,t,f,union station,denver,80202,Denver,39.75614,-105.0006,t,apartment,entire home/apt,4,2.0,2.0,2.0,real bed,250.0,,0.0,85.0,1,0.0,1,45,1,2,45,45,1.0,45.0,0,0,0,0,8,8,0.4602739726027397,0.3232876712328767,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,37,37,0,0,1.42,1.126027397260274
3690,229095817,within an hour,0.98,0.95,f,cory - merrill,442,t,f,sloan lake,denver,80212,Denver,39.75773,-105.04706000000002,t,guest suite,entire home/apt,4,1.0,2.0,2.0,real bed,61.0,,0.0,50.0,1,0.0,3,30,2,3,1125,1125,2.9,1125.0,1,31,60,60,17,17,0.4054794520547945,0.03287671232876712,96.0,9.0,9.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,118,117,1,0,3.42,1.5698630136986302
3691,325651641,within an hour,1.0,1.0,f,sunnyside,0,t,f,sunnyside,denver,80211,Denver,39.77313,-105.0003,t,house,entire home/apt,4,2.0,2.0,2.0,real bed,99.0,,300.0,100.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,1,1,28,117,4,4,0.3863013698630137,0.29041095890410956,85.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,1,1,0,0,0.85,0.473972602739726
3692,261774896,within an hour,1.0,0.99,t,lodo,39,t,f,union station,denver,80202,Denver,39.75645,-105.00178999999999,t,apartment,entire home/apt,2,1.0,1.0,1.0,real bed,185.0,,0.0,75.0,1,0.0,1,45,1,2,45,45,1.0,45.0,0,0,0,0,1,1,0.40273972602739727,0.40273972602739727,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,37,37,0,0,0.2,1.126027397260274
3693,78350960,within an hour,1.0,1.0,f,east colfax,0,t,f,east colfax,denver,80207,Denver,39.74859,-104.89888,t,guest suite,entire home/apt,7,1.0,2.0,2.0,real bed,131.0,,150.0,75.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,7,7,0.3780821917808219,0.07945205479452055,80.0,9.0,9.0,9.0,9.0,9.0,8.0,t,t,moderate,f,f,1,1,0,0,1.51,4.035616438356165
3694,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.78566,-104.89383000000001,t,condominium,entire home/apt,8,2.0,2.0,4.0,real bed,312.0,,,0.0,8,0.0,2,14,2,14,2,14,2.4,13.7,0,0,0,0,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3695,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.78496,-104.89448,t,condominium,entire home/apt,6,2.0,2.0,3.0,real bed,324.0,,,0.0,6,0.0,2,14,2,14,2,14,2.1,13.4,19,25,27,32,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3696,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.78682,-104.89386,t,condominium,entire home/apt,3,1.0,1.0,2.0,real bed,179.0,,,0.0,3,0.0,2,14,2,14,2,14,3.0,12.0,28,58,78,204,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3697,265161932,within a few hours,0.88,0.91,f,cbd,99,t,f,stapleton,denver,80238,Denver,39.7852,-104.89381000000002,t,condominium,entire home/apt,3,1.0,1.0,2.0,real bed,179.0,,,0.0,3,0.0,2,14,2,14,2,14,2.6,11.5,28,47,49,158,0,0,,,,,,,,,,t,t,moderate,f,f,21,21,0,0,,1.084931506849315
3698,100700623,within an hour,1.0,1.0,f,cheesman park,7,t,f,clayton,denver,80205,Denver,39.76255,-104.9574,t,house,entire home/apt,10,3.5,3.0,5.0,real bed,275.0,,,125.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,15,42,72,252,7,7,0.41643835616438357,0.29863013698630136,97.0,10.0,10.0,9.0,10.0,10.0,9.0,t,t,moderate,f,f,9,2,7,0,1.37,3.6876712328767125
3699,325970149,a few days or more,0.0,,f,goldsmith,0,t,f,goldsmith,denver,80222,Denver,39.674440000000004,-104.91487,t,condominium,entire home/apt,4,1.0,1.0,1.0,real bed,100.0,,,,1,0.0,30,30,30,30,1125,1125,30.0,1125.0,30,60,90,365,0,0,,,,,,,,,,t,t,flexible,f,f,1,1,0,0,,0.4712328767123288
3700,326057017,within an hour,1.0,0.9,f,baker,0,t,f,baker,denver,80223,Denver,39.719590000000004,-104.99808,t,townhouse,entire home/apt,5,1.5,2.0,2.0,real bed,96.0,,0.0,75.0,3,0.0,1,1125,1,1,1125,1125,1.0,1125.0,2,6,14,14,3,3,0.3095890410958904,0.019178082191780823,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,1,1,0,0,0.79,0.4712328767123288
3701,100700623,within an hour,1.0,1.0,f,cheesman park,7,t,f,clayton,denver,80205,Denver,39.762440000000005,-104.95738999999999,t,house,private room,2,1.5,1.0,1.0,real bed,75.0,,,50.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,16,43,73,253,3,3,0.4465753424657534,0.27671232876712326,100.0,9.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,9,2,7,0,0.55,3.6904109589041094
3702,219524979,within an hour,0.95,0.98,t,north capitol hill,20,t,f,highland,denver,80211,Denver,39.75909,-105.01611000000001,t,apartment,entire home/apt,2,1.0,0.0,1.0,real bed,142.0,,400.0,55.0,2,5.0,2,1125,2,2,2,276,2.0,106.1,30,60,90,276,18,18,0.30684931506849317,0.038356164383561646,82.0,9.0,9.0,9.0,8.0,9.0,8.0,t,t,strict_14_with_grace_period,f,f,20,20,0,0,4.78,1.7232876712328766
3703,219524979,within an hour,0.95,0.98,t,north capitol hill,20,t,f,highland,denver,80211,Denver,39.75929,-105.01494,t,apartment,entire home/apt,2,1.0,0.0,1.0,real bed,105.0,,400.0,55.0,2,5.0,2,1125,2,2,2,229,2.0,71.5,15,38,68,253,9,9,0.2876712328767123,0.06027397260273973,91.0,10.0,10.0,9.0,8.0,10.0,8.0,t,t,strict_14_with_grace_period,f,f,20,20,0,0,2.55,1.726027397260274
3704,219524979,within an hour,0.95,0.98,t,north capitol hill,20,t,f,highland,denver,80211,Denver,39.75956,-105.01574,t,apartment,entire home/apt,2,1.0,0.0,1.0,real bed,143.0,,400.0,55.0,2,5.0,2,1125,2,2,365,365,2.0,365.0,13,43,73,258,0,0,,,,,,,,,,t,t,strict_14_with_grace_period,f,f,20,20,0,0,,1.726027397260274
3705,326201928,within an hour,1.0,1.0,f,whittier,0,t,f,whittier,denver,80205,Denver,39.75327,-104.96938,t,house,entire home/apt,10,2.0,4.0,6.0,real bed,280.0,,0.0,225.0,7,0.0,2,31,2,2,1125,1125,2.0,1125.0,0,11,21,107,1,1,0.0547945205479452,0.0547945205479452,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,1,1,0,0,1.0,0.4684931506849315
3706,275411185,,,1.0,f,jefferson park,1,t,t,jefferson park,denver,80211,Denver,39.74943,-105.01926999999999,t,bed and breakfast,private room,2,1.0,1.0,1.0,real bed,75.0,,,,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,31,0,0,,,,,,,,,,t,t,flexible,f,f,1,0,1,0,,0.9698630136986301
3707,2183459,within a few hours,0.89,1.0,f,,1,t,t,congress park,denver,80206,Denver,39.73666,-104.95478,t,house,entire home/apt,8,2.5,4.0,5.0,real bed,175.0,,500.0,160.0,4,25.0,2,31,2,2,1125,1125,2.0,1125.0,19,49,73,348,0,0,,,,,,,,,,t,t,moderate,f,f,1,1,0,0,,8.194520547945206
3708,91885904,within an hour,1.0,0.95,f,city park west,0,t,f,city park west,denver,80218,Denver,39.74088,-104.96908,t,condominium,private room,2,1.0,1.0,1.0,real bed,90.0,,,,1,0.0,2,9,2,2,9,9,2.0,9.0,21,51,81,164,3,3,0.3698630136986301,0.30684931506849317,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,1,0,1,0,0.66,3.8465753424657536
3709,53504514,within an hour,1.0,0.5,f,west highland,0,t,t,west highland,denver,80211,Denver,39.76343,-105.03634,t,house,private room,2,1.5,1.0,1.0,real bed,40.0,,0.0,90.0,1,10.0,31,1125,31,31,1125,1125,31.0,1125.0,0,17,46,47,0,0,,,,,,,,,,t,f,flexible,f,f,1,0,1,0,,4.484931506849315
